LIKEWATT,https://www.bepositive-events.com/fr/liste-exposants/likewatt-51633,http://www.likewatt.com/,tel:+33 688857268,"59 RUE DE L'ABONDANCE, 69003 LYON, FR","",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Stockage et auto-consommation
LOGICIEL EXTRABAT,https://www.bepositive-events.com/fr/liste-exposants/logiciel-extrabat-37897,http://www.extrabat.com/,tel:+33 9 87 87 69 20,"12 RUE EUGENE CHEVREUL, 86000 POITIERS, FR","Extrabat Chauffage est votre solution de gestion tout-en-un. Gérer et piloter votre activité au quotidien avec toutes les fonctions de gestion d'entreprise en un seul logiciel accessible en ligne.--15 modules et plus de 200 fonctionnalités répondent ainsi aux besoins de :--✔️ prospection,-✔️ processus de vente et suivi commercial,-✔️ suivi de chantier,-✔️ SAV,-✔️ organisation des ressources et plannings,-✔️ comptabilité,-… Et plus encore.--Notre formule est adaptable et modulable selon vos besoins.--Demandez votre démonstration personnalisée gratuite sur notre stand n° 2.1G68",Solutions Constructives-BIM-Logiciels
LONGI SOLAR,https://www.bepositive-events.com/fr/liste-exposants/longi-solar-49312,http://www.longi.com/,"","No.8369, Shangyuan Road, Caotan Eco-Industrial Park Xi’an Economic and Technological Development Zone, 710000 XI'AN CITY, CN","",""
LORFLAM TOTEM GROUPE QAELI,https://www.bepositive-events.com/fr/liste-exposants/lorflam-totem-groupe-qaeli-40721,http://www.qaeli.com/,tel:+33 297815691,FR,Groupe français spécialiste des solutions de chauffage à bois domestique composé des sociétés LORFLAM / TOTEM Fire / AEROVAL,Bois Energie-Cheminée et Inserts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Poêles à granulés
LORFLEX,https://www.bepositive-events.com/fr/liste-exposants/lorflex-38111,http://www.lorflex.fr/,tel:+33 2 99 33 33 00,"3 BIS RUE LEON BERTHAULT, 35000 RENNES, FR","Lorflex est une société française de distribution , experte en produits de fumisterie, conduits de fumée, isolation et ventilation. Nos engagements au quotidien au travers de nos 22 agences en France et au Luxembourg : être toujours proche, proactif et professionnel pour accompagner au mieux nos clients sur leurs projets d'installation.","Nouveaux Systèmes Energétiques-Autres ENR-Biomasse-Energie dans le bâtiment-Confort thermique-Chaudière biomasse-Traitement de l'air-Ventilation double flux-Ventilation simple flux-Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Chaudières bois-Fabricants d'accessoires-Ramonage, entretien-Cheminée et Inserts-Cheminées foyers fermés-Conduits et sorties de toit-Conduits et sorties de toit-Poêles à combustible bois-Poêles à granulés"
Lowit,https://www.bepositive-events.com/fr/liste-exposants/lowit-51211,"","","20 boulevard Eugene Deruelle Lowit, 69003 Lyon, FR","L’outil innovant développé par Lowit permet de piloter les stratégies de réduction des consommations énergétiques des bâtiments tertiaires et d’optimiser les coûts d’investissement en créant un jumeau numérique de ses bâtiments.--Ce jumeau permet de comprendre les déterminants de la consommation énergétique des bâtiments et d’identifier les actions possibles à mettre en œuvre pour réaliser des économies d’énergie. Il peut ensuite modéliser une infinité de scénarios selon les préférences et les priorités, et chaque paramètre peut être modifié à tout moment.",""
M-DESIGN,https://www.bepositive-events.com/fr/liste-exposants/best-fires-38109,http://www.best-fires.com/,tel:+33 5 59 93 23 89,"ZONE ARTISANALE DE MAIGNON 37 RTE DE PITOYS, 64600 ANGLET, FR",IMPORTER OF FIREPLACES AND STOVES WOOD / GAS / ELECTRIC / BIOETHANOL-DISTRIBUTION ALL OVER FRANCE,Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Cheminées foyers ouverts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Energie dans le bâtiment-Confort thermique-Poêle et Insert Gaz
MADENR,https://www.bepositive-events.com/fr/liste-exposants/madenr-37711,http://www.madenr.com/,tel:+33 2 31 65 59 40,"PARC D'ACTIVITES DES BELLEVUES 2 AVENUE DU GROS CHENE, 95610 ERAGNY S/ OISE, FR","MADEnR développe et fabrique une large gamme de produits pour applications photovoltaïques pour les secteurs du résidentiel et du tertiaire : coffrets photovoltaïques, armoires d’autoconsommation avec ou sans stockage (gamme SunHome), shelters/salles techniques, TGBT.-Depuis 30 ans, ses équipes vous accompagnent depuis le choix de solutions adaptées jusqu’à la réalisation de vos projets. La fabrication 100% française ainsi que les tests post-production sont réalisés dans son usine de Normandie.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Onduleur-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation
MAGNOVENT FRANCE,https://www.bepositive-events.com/fr/liste-exposants/magnovent-france-52411,http://www.magnovent.eu/,tel:+33 603930557,"290 CHEMIN DE SAINT DIONISY - BAT A, 30980 LANGLADE, FR","Depuis 2008, Magnovent propose des ventilateurs HVLS en Europe comme solution de gestion de l’air la plus efficiente pour les bâtiments commerciaux et industriels.-Magnovent France Ecostorm, dernière venue du groupe Magnovent, basé proche de Nimes, propose des solutions de destratificateurs et ventilateurs à destination des professionnels et des particuliers","Energie dans le bâtiment-Confort thermique-Climatisation-Solaire thermique-Traitement de l'air-CTA / ventilation tertiaire-Domotique et GTB-Etude & conseil-Solutions Constructives-Matériaux de construction-Produits de façade / ITE (mortiers, peintures…)"
MANUFACTURAS ROCAL,https://www.bepositive-events.com/fr/liste-exposants/manufacturas-rocal-43636,http://www.rocal.es/,tel:+352 621504106,"C/ RAVAL SANT ANTONI 2, 08540 CENTELLES, ES","","Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Inserts et foyers-Autres appareils, composants et accessoires-Fours à bois-Poêles à combustible bois-Poêles à bois"
MAVISUN,https://www.bepositive-events.com/fr/liste-exposants/mavisun-45636,http://www.mavisun.com/,tel:+33 480480625,"320 ROUTE DES CONTAMINES, 74370 ARGONAY, FR","MAVISUN accompagne les installateurs et experts du bâtiment dans la mise en place d'équipements liés à l'énergie solaire, chez les particuliers et les professionnels.--Notre équipe vous propose des solutions complètes, adaptées à chaque besoin, en partenariat avec les meilleurs fournisseurs du secteur pour vos modules photovoltaïques, onduleurs, structures de pose, chauffe-eaux solaires...",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Onduleur-Panneaux-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation-Structure
MAX BLANK,https://www.bepositive-events.com/fr/liste-exposants/max-blank-40695,http://www.maxblank.com/,tel:+49 908296780,"KLAUS BLANK STRASSE 1, 91747 WESTHEIM, DE","L’entreprise Max Blank a été fondée en 1980 et s’est spécialisé dans la fabrication de portes pour poêles en faïence et des grilles de ventilation. L’entreprise s’est ensuite spécialisée sur les énergies renouvelables telles que le bois de chauffage. Dès 1996, un pas de géant a été réalisé en innovation par l’intégration du développement de poêles et poêles cheminées à bois. Cela a été suivi par un lancement dans l’export et notamment vers la France. Une dizaine d’année plus tard, l’entreprise élabore un nouveau système bois-pellet sans électricité qui marque la différence sur le marché. En 2018 est développé une seconde activité, la marque Naturmetall qui propose plus de 300 accessoires pour le jardin.-Avec plus de 100 salariés et un large réseau européen de distribution, l’entreprise continue avec succès de maintenir ses traditions et ses valeurs. En 2019 un nouveau chapitre s’ouvre avec la mise sur le marché du poêle gaz.",Bois Energie-Cheminée et Inserts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Poêles à granulés
MBM SRL,https://www.bepositive-events.com/fr/liste-exposants/mbm-srl-37705,http://www.mbmitalia.it/,tel:+39 02166403096,"VIA MARMOLADA 35, 20095 CUSANO MILANINO (MI), IT","PRODUCER OF CHIMNEYS GAS/WATER, JOINTS-OUR STRENGHT : ENAMELLED STEEL, COAXIAL SYSTEM AND SINGLE/DOUBLE WALL","Bois Energie-Conduits et sorties de toit-Conduits et sorties de toit-Autres appareils, composants et accessoires-Fabricants d'accessoires-Ramonage, entretien-Energie dans le bâtiment-Gestion de l'eau-Plomberie et sanitaire-Production d'eau chaude"
MCZ,https://www.bepositive-events.com/fr/liste-exposants/mcz-40694,http://www.mczgroup.com/,"","VIA LA CROCE, 8, 33074 VIGONOVO DI FONTANAFREDDA, IT","Innovation et design pour décorer avec le feu. Voici la mission de la marque MCZ, qui détient le record de lancement sur le marché de poêles et cheminées à pellets, à la fin des années 90. Fondée en 1975 à Vigonovo di Fontanafredda en Italie, l’entreprise est l’ancêtre de MCZ Group et a su se distinguer sur le marché grâce aux produits au haut contenu technologique et à l’attention pour le design. Les produits MCZ sont conçus pour répondre aux besoins d’un public évolué, attentif aux thèmes liés à l’économie d’énergie et au respect de l’environnement, en plus de la sensibilité à l’esthétique et à la qualité. Poêles, cheminées, à pellets et à bois, inserts pour cheminées, sont conçus, réalisés et commercialisés par l’entreprise, qui les distribue dans plus de 40 pays dans le monde.","Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Cheminée et Inserts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Poêles à granulés"
MECOSUN,https://www.bepositive-events.com/fr/liste-exposants/mecosun-42526,http://www.mecosun.fr/,tel:+33 562140711,"ZAC DU BOUTET 7 AVENUE MARCONI, 31470 SAINT-LYS, FR","Spécialiste des systèmes de fixation solaires, MECOSUN vous accompagne dans vos projets, de l’analyse de votre besoin, jusqu’à la livraison du matériel sur chantier.-Depuis 2008, nous assurons la conception, la fabrication, la commercialisation de solutions de montage photovoltaïques pour ombrières de parking, bâtiments agricoles ou tertiaires, protections de cultures dans le respect des contraintes techniques de chacun de vos projets.-Nous sommes fiers de mettre notre savoir-faire et notre expertise au service de toutes vos installations et de vous apporter des solutions de qualité, certifiées, et conformes aux contraintes du marché.",Nouveaux Systèmes Energétiques-Mobilité Durable-Equipements et services pour la mobilité Hydrogène-Solaire Photovoltaïque-Structure-Solutions Constructives-Structure et enveloppe-Etancheite-Construction modulaire / Hors site-Préfabricateurs et systèmes constructifs industriels-Bois dans la Construction-Sytèmes constructifs bois
MENLO ELECTRIC S.A,https://www.bepositive-events.com/fr/liste-exposants/menlo-electric-s-a-47466,http://www.menloelectric.com/,tel:+48 504174545,"PULAWSKA 2, 02-566 Warsaw, PL","Menlo Electric est le distributeur de produits photovoltaïques qui connaît la plus forte croissance en Europe, Moyen-Orient et Afrique. Nous sommes présents sur plus de 27 marchés mondiaux, offrant des composants solaires provenant des meilleurs producteurs aux prix les plus bas. Nos sept centres logistiques en Europe permettent une livraison rapide et abordable.--Nous travaillons directement avec les principaux fabricants établis de composants solaires. Menlo Electric est l'un des 5 premiers grossistes de Jinko Solar et Risen Energy, ainsi que le distributeur officiel pour l'UE de JA Solar, Sungrow, SolarEdge and FoxESS. Notre portefeuille de produits ciblés et l'ampleur de nos opérations nous confèrent des avantages que nous vous transmettons.",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Solaire Photovoltaïque-Onduleur-Panneaux
MENUISERIES PHILIBERT,https://www.bepositive-events.com/fr/liste-exposants/menuiseries-philibert-51228,http://www.lmmp-philibert.fr/,tel:+33 474608924,"ZAC DU PARDY BP 100 24, 01480 FRANS, FR","Fabriquant de menuiseries et de portes d'entrée en bois et mixte bois/ aluminium en couleurs.--Reconnue pour notre savoir-faire ainsi que notre maîtrise du sur-mesure depuis 35 ans, nos menuiseries sont garanties 10 ans pour nos peintures et 6 ans pour nos lasures sans avoir besoin de retouche intermédiaire (certification Naboco). Cela confère à nos produits la longévité et un confort d'entretien.",Solutions Constructives-Menuiserie et fermeture-Fenêtres et ouvrants-Matériaux biosourcés-Isolants biosourcés-Bois dans la Construction-Menuiseries exterieures bois
METEOCONTROL,https://www.bepositive-events.com/fr/liste-exposants/meteocontrol-45994,http://www.meteocontrol.com/,tel:+33 478673352,"131 RUE DE CREQUI, 69006 LYON 06, FR","Holistic solutions for smarter renewable energy systems.-From commercial to utility scale projects in the renewable energy sector – meteocontrol is your reliable full-service provider for independent, holistic energy management solutions. Since 1998, O&M and EPC professionals, asset managers and investors have put their trust in our world-leading, pioneering products and services to optimize their operations, save time and boost revenue.-Our awarded solutions for precise system monitoring, flexible remote control and certified feed-in management ensure your independence from asset technology, manufacturers and service providers while giving you back full control over your assets and data.-Our goal is to maximize the value of your renewable energy assets, to minimize technical risks and to guarantee full flexibility for future investments.-meteocontrol GmbH is headquartered in Augsburg, Germany and supports customers around the world from numerous locations.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Stockage et auto-consommation-Distribution et Gestion des réseaux-Gestion des données des réseaux énergétiques
MICOE,https://www.bepositive-events.com/fr/liste-exposants/micoe-49452,http://www.micoe.com/,tel:+86 51885959563,"NO.199 SOUTH YINGZHOU ROAD, 222002 JIANGSU, CN","Founded in 2 0 0 0, MICOE has become a leading brand in the solar thermal industry with main business of SOLAR WATER HEATER and AIR SOURCE HEAT PUMP. As a cooperative partner of China's Space and Antarctic Research Station. MICOE has Enterprise Technology Center, Post-doctoral Research Workstation and solar simulator, which is one of the three in the world. It has been listed in the Top 5 0 0 Brands of China and the Top 5 0 0 New Energy Companies of the world. Our products are exported to more than 1 0 0 countries and regions. A total of more than 1 6, 0 0 0 clean energy projects have been completed and delivered to continuously improve and enhance the new experience of comfortable hot water and heating. By 2 0 2 2, MICOE has reduced 0. 2 1 billion tons air pollutant emissions, same as planting 1 2 5 million trees for the Earth.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque
